json_file_path,stage,phase,vehiculos_str,vehiculo_count,consumidores_str,consumidor_count,irrigability_bucket,tiene_vehiculo,tiene_consumidor,bloqueado_por_valor,gaps_str,accion_recomendada,added_value,notes,consumer_scope,file_exists,file_bytes
_registry/patterns/by_category/MECANISMO_COMPLETO.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,1348
_registry/patterns/by_category/MEDICION.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,3691
_registry/patterns/by_category/POBLACION.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,3846
_registry/patterns/by_category/PRODUCTO_TIPO.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,3699
_registry/patterns/by_category/TEMPORAL.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,17560
_registry/patterns/by_category/TERRITORIAL.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,80766
_registry/patterns/by_category/UNIDAD_MEDIDA.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,2542
_registry/patterns/by_context/PDET.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,1712
_registry/patterns/by_dimension/DIM01.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,549182
_registry/patterns/by_dimension/DIM02.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,332860
_registry/patterns/by_dimension/DIM03.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,302275
_registry/patterns/by_dimension/DIM04.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,242877
_registry/patterns/by_dimension/DIM05.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,293268
_registry/patterns/by_dimension/DIM06.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,271228
_registry/patterns/by_policy_area/PA01.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,34376
_registry/patterns/by_policy_area/PA02.json,phase_02,Phase_02,"signal_context_scoper, signal_evidence_extractor, signal_intelligence_layer, signal_loader, signal_quality_metrics, signal_registry, signals",7,"phase2_10_00_factory.py, phase2_30_03_resource_aware_executor.py, phase2_40_03_irrigation_synchronizer.py, phase2_60_00_base_executor_with_contract.py, phase2_80_00_evidence_nexus.py, phase2_95_00_contract_hydrator.py, phase2_95_02_precision_tracking.py",7,irrigable_now,True,True,False,VOCAB_SEÑALES_NO_ALINEADO,ALINEAR_VOCABULARIOS,YES,,Phase_02,True,1819
_registry/questionnaire_index.json,phase_00,Phase_00,NINGUNO,0,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,False,True,False,NECESITA_VEHICULO,AGREGAR_CARGA_EN_VEHICULO,YES,,Phase_00,True,30652
_registry/questions/integration_map.json,Cross-Phase,N/A,"signal_context_scoper, signal_irrigator, signal_registry",3,NINGUNO,0,irrigable_now,True,False,False,NECESITA_CONSUMIDOR,DECLARAR_CONSUMIDOR_EN_FASE,YES,,Cross-Phase,True,47605
_registry/questions/macro_question.json,phase_08,Phase_08,"signal_context_scoper, signal_registry",2,phase8_30_00_signal_enriched_recommendations.py,1,not_irrigable_yet,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_08,True,920
_registry/questions/meso_questions.json,phase_07,Phase_07,"signal_context_scoper, signal_registry",2,NINGUNO,0,irrigable_now,True,False,False,NECESITA_CONSUMIDOR,DECLARAR_CONSUMIDOR_EN_FASE,YES,,Phase_07,True,2582
_views/capability_coverage_matrix.json,Cross-Phase,N/A,NINGUNO,0,NINGUNO,0,definitely_not,False,False,True,"NECESITA_VEHICULO, NECESITA_CONSUMIDOR, BLOQUEADO_POR_VALOR_MARGINAL",WIRING_COMPLETO_REQUERIDO,MARGINAL,Can be regenerated or is atomic unit,Cross-Phase,True,9429
_views/cc_pa_matrix.json,Cross-Phase,N/A,NINGUNO,0,NINGUNO,0,definitely_not,False,False,True,"NECESITA_VEHICULO, NECESITA_CONSUMIDOR, BLOQUEADO_POR_VALOR_MARGINAL",WIRING_COMPLETO_REQUERIDO,MARGINAL,Can be regenerated or is atomic unit,Cross-Phase,True,1784
_views/keyword_pa_matrix.json,Cross-Phase,N/A,NINGUNO,0,NINGUNO,0,definitely_not,False,False,True,"NECESITA_VEHICULO, NECESITA_CONSUMIDOR, BLOQUEADO_POR_VALOR_MARGINAL",WIRING_COMPLETO_REQUERIDO,MARGINAL,Can be regenerated or is atomic unit,Cross-Phase,True,213449
_views/mc_question_matrix.json,Cross-Phase,N/A,NINGUNO,0,NINGUNO,0,definitely_not,False,False,True,"NECESITA_VEHICULO, NECESITA_CONSUMIDOR, BLOQUEADO_POR_VALOR_MARGINAL",WIRING_COMPLETO_REQUERIDO,MARGINAL,Can be regenerated or is atomic unit,Cross-Phase,True,5587
_views/pattern_question_matrix.json,Cross-Phase,N/A,NINGUNO,0,NINGUNO,0,definitely_not,False,False,True,"NECESITA_VEHICULO, NECESITA_CONSUMIDOR, BLOQUEADO_POR_VALOR_MARGINAL",WIRING_COMPLETO_REQUERIDO,MARGINAL,Can be regenerated or is atomic unit,Cross-Phase,True,343997
_views/questionnaire_flat.json,Cross-Phase,N/A,NINGUNO,0,NINGUNO,0,definitely_not,False,False,True,"NECESITA_VEHICULO, NECESITA_CONSUMIDOR, BLOQUEADO_POR_VALOR_MARGINAL",WIRING_COMPLETO_REQUERIDO,MARGINAL,Can be regenerated or is atomic unit,Cross-Phase,True,136740
_views/signal_flow_graph.json,Cross-Phase,N/A,NINGUNO,0,NINGUNO,0,definitely_not,False,False,True,"NECESITA_VEHICULO, NECESITA_CONSUMIDOR, BLOQUEADO_POR_VALOR_MARGINAL",WIRING_COMPLETO_REQUERIDO,MARGINAL,Can be regenerated or is atomic unit,Cross-Phase,True,2905
clusters/CL01_seguridad_paz/aggregation_rules.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,3273
clusters/CL01_seguridad_paz/metadata.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,14046
clusters/CL01_seguridad_paz/questions.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,813146
clusters/CL02_grupos_poblacionales/aggregation_rules.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,5595
clusters/CL02_grupos_poblacionales/metadata.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,4519
clusters/CL02_grupos_poblacionales/questions.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,872173
clusters/CL03_territorio_ambiente/aggregation_rules.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,1277
clusters/CL03_territorio_ambiente/contextual_enrichment.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,6286
clusters/CL03_territorio_ambiente/metadata.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,337
clusters/CL03_territorio_ambiente/questions.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,545945
clusters/CL04_derechos_sociales_crisis/aggregation_rules.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,1233
clusters/CL04_derechos_sociales_crisis/metadata.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,5688
clusters/CL04_derechos_sociales_crisis/questions.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,554006
colombia_context/colombia_context.json,phase_03,Phase_03,NINGUNO,0,phase3_10_00_phase3_signal_enriched_scoring.py,1,irrigable_now,False,True,False,"NECESITA_VEHICULO, VOCAB_SEÑALES_NO_ALINEADO, VOCAB_CAPACIDADES_NO_ALINEADO",AGREGAR_CARGA_EN_VEHICULO,YES,,Phase_03,True,73110
colombia_context/municipal_governance.json,phase_03,Phase_03,NINGUNO,0,phase3_10_00_phase3_signal_enriched_scoring.py,1,irrigable_now,False,True,False,"NECESITA_VEHICULO, VOCAB_SEÑALES_NO_ALINEADO, VOCAB_CAPACIDADES_NO_ALINEADO",AGREGAR_CARGA_EN_VEHICULO,YES,,Phase_03,True,20773
colombia_context/pdet_municipalities.json,phase_03,Phase_03,NINGUNO,0,phase3_10_00_phase3_signal_enriched_scoring.py,1,irrigable_now,False,True,False,"NECESITA_VEHICULO, VOCAB_SEÑALES_NO_ALINEADO, VOCAB_CAPACIDADES_NO_ALINEADO",AGREGAR_CARGA_EN_VEHICULO,YES,,Phase_03,True,1088931
config/canonical_notation.json,phase_00,Phase_00,NINGUNO,0,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,False,True,False,NECESITA_VEHICULO,AGREGAR_CARGA_EN_VEHICULO,YES,,Phase_00,True,67014
cross_cutting/cross_cutting_themes.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,9993
cross_cutting/theme_integration_framework.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,12175
cross_cutting/themes/CC_COHERENCIA_NORMATIVA/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,3746
cross_cutting/themes/CC_CONTEXTO_PDET/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,12890
cross_cutting/themes/CC_ENFOQUE_DIFERENCIAL/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,4017
cross_cutting/themes/CC_ENTORNO_TERRITORIAL/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,7972
cross_cutting/themes/CC_INTEROPERABILIDAD/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,8085
cross_cutting/themes/CC_MECANISMOS_SEGUIMIENTO/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,7960
cross_cutting/themes/CC_PARTICIPACION_CIUDADANA/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,7681
cross_cutting/themes/CC_PERSPECTIVA_GENERO/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,6875
cross_cutting/themes/CC_SOSTENIBILIDAD_PRESUPUESTAL/detection_rules.json,phase_00,Phase_00,"signal_enhancement_integrator, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,3211
dimensions/DIM01_INSUMOS/metadata.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,376
dimensions/DIM01_INSUMOS/pdet_context.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,16366
dimensions/DIM01_INSUMOS/questions.json,phase_00,Phase_00,signal_registry,1,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,irrigable_now,True,True,False,NINGUNO,IRRIGABLE_AHORA,YES,,Phase_00,True,499545
dimensions/DIM01_INSUMOS/questions/Q001.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,7300
dimensions/DIM01_INSUMOS/questions/Q002.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5578
dimensions/DIM01_INSUMOS/questions/Q003.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6318
dimensions/DIM01_INSUMOS/questions/Q004.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5449
dimensions/DIM01_INSUMOS/questions/Q005.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4429
dimensions/DIM01_INSUMOS/questions/Q031.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6859
dimensions/DIM01_INSUMOS/questions/Q032.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5438
dimensions/DIM01_INSUMOS/questions/Q033.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5630
dimensions/DIM01_INSUMOS/questions/Q034.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5412
dimensions/DIM01_INSUMOS/questions/Q035.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4233
dimensions/DIM01_INSUMOS/questions/Q061.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6710
dimensions/DIM01_INSUMOS/questions/Q062.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5483
dimensions/DIM01_INSUMOS/questions/Q063.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5620
dimensions/DIM01_INSUMOS/questions/Q064.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5369
dimensions/DIM01_INSUMOS/questions/Q065.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,4226
dimensions/DIM01_INSUMOS/questions/Q091.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,6740
dimensions/DIM01_INSUMOS/questions/Q092.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5463
dimensions/DIM01_INSUMOS/questions/Q093.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5595
dimensions/DIM01_INSUMOS/questions/Q094.json,phase_00,Phase_00,"signal_context_scoper, signal_registry",2,"phase0_90_02_bootstrap.py, providers.py, wiring_types.py",3,definitely_not,True,True,True,BLOQUEADO_POR_VALOR_MARGINAL,RECLASIFICAR_VALOR,MARGINAL,Can be regenerated or is atomic unit,Phase_00,True,5369
